Code,GSS_CODE,Name,NAME,ONS_INNER,Pivot Field Names,SUB_2006,SUB_2009,Year,CO2 emissions per capita,Domestic 2005,Domestic 2006,Domestic 2007,Domestic 2008,Domestic 2009,Domestic 2010,Domestic 2011,Domestic 2012,Domestic 2013,Domestic 2014,Geometry,Grand Total 2005,Grand Total 2006,Grand Total 2007,Grand Total 2008,Grand Total 2009,Grand Total 2010,Grand Total 2011,Grand Total 2012,Grand Total 2013,Grand Total 2014,HECTARES,Industry and Commercial 2005,Industry and Commercial 2006,Industry and Commercial 2007,Industry and Commercial 2008,Industry and Commercial 2009,Industry and Commercial 2010,Industry and Commercial 2011,Industry and Commercial 2012,Industry and Commercial 2013,Industry and Commercial 2014,N. LULUCF Net Emissions 2005,N. LULUCF Net Emissions 2006,N. LULUCF Net Emissions 2007,N. LULUCF Net Emissions 2008,N. LULUCF Net Emissions 2009,N. LULUCF Net Emissions 2010,N. LULUCF Net Emissions 2011,N. LULUCF Net Emissions 2012,N. LULUCF Net Emissions 2013,N. LULUCF Net Emissions 2014,NONLD_AREA,"Population ('000s, mid-year estimate) 2005","Population ('000s, mid-year estimate) 2006","Population ('000s, mid-year estimate) 2007","Population ('000s, mid-year estimate) 2008","Population ('000s, mid-year estimate) 2009","Population ('000s, mid-year estimate) 2010","Population ('000s, mid-year estimate) 2011","Population ('000s, mid-year estimate) 2012","Population ('000s, mid-year estimate) 2013","Population ('000s, mid-year estimate) 2014",Transport 2005,Transport 2006,Transport 2007,Transport 2008,Transport 2009,Transport 2010,Transport 2011,Transport 2012,Transport 2013,Transport 2014
E09000022,E09000022,Lambeth,Lambeth,T,Per Capita Emissions (t) 2013,,,1/1/2013,4.006717529,602.868998653,594.701838872,576.090607502,583.642839430,525.080833373,563.486626888,493.442942445,532.573217148,519.556010753,429.945092315,Polygon,1413.445380767,1426.182485531,1383.463968660,1385.071956373,1285.654823127,1338.417658496,1219.877569652,1285.372158170,1259.078929717,1091.475573125,2724.94,519.351666169,546.328107189,524.445533044,534.936335440,505.778054609,527.336653123,487.293252744,524.130637035,516.633318529,435.995881068,0.878193006,0.816016956,0.764668441,0.710813030,0.669555838,0.620465998,0.574024537,0.523382909,0.490789411,0.442574645,43.927,277.62,280.524,284.964,289.126,294.05,297.65,304.481,310.2,314.242,318.216,290.346522939,284.336522514,282.163159672,265.781968472,254.126379307,246.973912487,238.567349926,228.144921077,222.398811025,225.092025097
E09000022,E09000022,Lambeth,Lambeth,T,Per Capita Emissions (t) 2012,,,1/1/2012,4.143688453,602.868998653,594.701838872,576.090607502,583.642839430,525.080833373,563.486626888,493.442942445,532.573217148,519.556010753,429.945092315,Polygon,1413.445380767,1426.182485531,1383.463968660,1385.071956373,1285.654823127,1338.417658496,1219.877569652,1285.372158170,1259.078929717,1091.475573125,2724.94,519.351666169,546.328107189,524.445533044,534.936335440,505.778054609,527.336653123,487.293252744,524.130637035,516.633318529,435.995881068,0.878193006,0.816016956,0.764668441,0.710813030,0.669555838,0.620465998,0.574024537,0.523382909,0.490789411,0.442574645,43.927,277.62,280.524,284.964,289.126,294.05,297.65,304.481,310.2,314.242,318.216,290.346522939,284.336522514,282.163159672,265.781968472,254.126379307,246.973912487,238.567349926,228.144921077,222.398811025,225.092025097
E09000022,E09000022,Lambeth,Lambeth,T,Per Capita Emissions (t) 2011,,,1/1/2011,4.006416064,602.868998653,594.701838872,576.090607502,583.642839430,525.080833373,563.486626888,493.442942445,532.573217148,519.556010753,429.945092315,Polygon,1413.445380767,1426.182485531,1383.463968660,1385.071956373,1285.654823127,1338.417658496,1219.877569652,1285.372158170,1259.078929717,1091.475573125,2724.94,519.351666169,546.328107189,524.445533044,534.936335440,505.778054609,527.336653123,487.293252744,524.130637035,516.633318529,435.995881068,0.878193006,0.816016956,0.764668441,0.710813030,0.669555838,0.620465998,0.574024537,0.523382909,0.490789411,0.442574645,43.927,277.62,280.524,284.964,289.126,294.05,297.65,304.481,310.2,314.242,318.216,290.346522939,284.336522514,282.163159672,265.781968472,254.126379307,246.973912487,238.567349926,228.144921077,222.398811025,225.092025097
E09000022,E09000022,Lambeth,Lambeth,T,Per Capita Emissions (t) 2010,,,1/1/2010,4.496615685,602.868998653,594.701838872,576.090607502,583.642839430,525.080833373,563.486626888,493.442942445,532.573217148,519.556010753,429.945092315,Polygon,1413.445380767,1426.182485531,1383.463968660,1385.071956373,1285.654823127,1338.417658496,1219.877569652,1285.372158170,1259.078929717,1091.475573125,2724.94,519.351666169,546.328107189,524.445533044,534.936335440,505.778054609,527.336653123,487.293252744,524.130637035,516.633318529,435.995881068,0.878193006,0.816016956,0.764668441,0.710813030,0.669555838,0.620465998,0.574024537,0.523382909,0.490789411,0.442574645,43.927,277.62,280.524,284.964,289.126,294.05,297.65,304.481,310.2,314.242,318.216,290.346522939,284.336522514,282.163159672,265.781968472,254.126379307,246.973912487,238.567349926,228.144921077,222.398811025,225.092025097
E09000022,E09000022,Lambeth,Lambeth,T,Per Capita Emissions (t) 2009,,,1/1/2009,4.372232012,602.868998653,594.701838872,576.090607502,583.642839430,525.080833373,563.486626888,493.442942445,532.573217148,519.556010753,429.945092315,Polygon,1413.445380767,1426.182485531,1383.463968660,1385.071956373,1285.654823127,1338.417658496,1219.877569652,1285.372158170,1259.078929717,1091.475573125,2724.94,519.351666169,546.328107189,524.445533044,534.936335440,505.778054609,527.336653123,487.293252744,524.130637035,516.633318529,435.995881068,0.878193006,0.816016956,0.764668441,0.710813030,0.669555838,0.620465998,0.574024537,0.523382909,0.490789411,0.442574645,43.927,277.62,280.524,284.964,289.126,294.05,297.65,304.481,310.2,314.242,318.216,290.346522939,284.336522514,282.163159672,265.781968472,254.126379307,246.973912487,238.567349926,228.144921077,222.398811025,225.092025097
E09000022,E09000022,Lambeth,Lambeth,T,Per Capita Emissions (t) 2008,,,1/1/2008,4.790547915,602.868998653,594.701838872,576.090607502,583.642839430,525.080833373,563.486626888,493.442942445,532.573217148,519.556010753,429.945092315,Polygon,1413.445380767,1426.182485531,1383.463968660,1385.071956373,1285.654823127,1338.417658496,1219.877569652,1285.372158170,1259.078929717,1091.475573125,2724.94,519.351666169,546.328107189,524.445533044,534.936335440,505.778054609,527.336653123,487.293252744,524.130637035,516.633318529,435.995881068,0.878193006,0.816016956,0.764668441,0.710813030,0.669555838,0.620465998,0.574024537,0.523382909,0.490789411,0.442574645,43.927,277.62,280.524,284.964,289.126,294.05,297.65,304.481,310.2,314.242,318.216,290.346522939,284.336522514,282.163159672,265.781968472,254.126379307,246.973912487,238.567349926,228.144921077,222.398811025,225.092025097
E09000022,E09000022,Lambeth,Lambeth,T,Per Capita Emissions (t) 2007,,,1/1/2007,4.854872786,602.868998653,594.701838872,576.090607502,583.642839430,525.080833373,563.486626888,493.442942445,532.573217148,519.556010753,429.945092315,Polygon,1413.445380767,1426.182485531,1383.463968660,1385.071956373,1285.654823127,1338.417658496,1219.877569652,1285.372158170,1259.078929717,1091.475573125,2724.94,519.351666169,546.328107189,524.445533044,534.936335440,505.778054609,527.336653123,487.293252744,524.130637035,516.633318529,435.995881068,0.878193006,0.816016956,0.764668441,0.710813030,0.669555838,0.620465998,0.574024537,0.523382909,0.490789411,0.442574645,43.927,277.62,280.524,284.964,289.126,294.05,297.65,304.481,310.2,314.242,318.216,290.346522939,284.336522514,282.163159672,265.781968472,254.126379307,246.973912487,238.567349926,228.144921077,222.398811025,225.092025097
E09000022,E09000022,Lambeth,Lambeth,T,Per Capita Emissions (t) 2006,,,1/1/2006,5.083994544,602.868998653,594.701838872,576.090607502,583.642839430,525.080833373,563.486626888,493.442942445,532.573217148,519.556010753,429.945092315,Polygon,1413.445380767,1426.182485531,1383.463968660,1385.071956373,1285.654823127,1338.417658496,1219.877569652,1285.372158170,1259.078929717,1091.475573125,2724.94,519.351666169,546.328107189,524.445533044,534.936335440,505.778054609,527.336653123,487.293252744,524.130637035,516.633318529,435.995881068,0.878193006,0.816016956,0.764668441,0.710813030,0.669555838,0.620465998,0.574024537,0.523382909,0.490789411,0.442574645,43.927,277.62,280.524,284.964,289.126,294.05,297.65,304.481,310.2,314.242,318.216,290.346522939,284.336522514,282.163159672,265.781968472,254.126379307,246.973912487,238.567349926,228.144921077,222.398811025,225.092025097
E09000022,E09000022,Lambeth,Lambeth,T,Per Capita Emissions (t) 2005,,,1/1/2005,5.091295226,602.868998653,594.701838872,576.090607502,583.642839430,525.080833373,563.486626888,493.442942445,532.573217148,519.556010753,429.945092315,Polygon,1413.445380767,1426.182485531,1383.463968660,1385.071956373,1285.654823127,1338.417658496,1219.877569652,1285.372158170,1259.078929717,1091.475573125,2724.94,519.351666169,546.328107189,524.445533044,534.936335440,505.778054609,527.336653123,487.293252744,524.130637035,516.633318529,435.995881068,0.878193006,0.816016956,0.764668441,0.710813030,0.669555838,0.620465998,0.574024537,0.523382909,0.490789411,0.442574645,43.927,277.62,280.524,284.964,289.126,294.05,297.65,304.481,310.2,314.242,318.216,290.346522939,284.336522514,282.163159672,265.781968472,254.126379307,246.973912487,238.567349926,228.144921077,222.398811025,225.092025097
E09000028,E09000028,Southwark,Southwark,T,Per Capita Emissions (t) 2014,,,1/1/2014,3.864442185,510.187202691,505.745505981,498.916606601,500.967850261,454.673779075,486.069846454,430.902284688,461.913022082,444.231389757,369.867835322,Polygon,1732.733621094,1744.459838750,1706.632907473,1687.552416104,1500.032386997,1574.278314133,1401.378280300,1541.583149052,1460.096426840,1169.140609823,2991.34,937.716468409,959.247735631,924.648431433,923.726228936,789.381886565,838.551167774,728.760987054,849.083533665,791.892786683,572.251737962,1.082996844,1.006737266,0.943664294,0.877571714,0.826814472,0.766502738,0.709443582,0.647303822,0.607118971,0.547971325,105.139,261.811,267.553,272.626,276.973,281.12,283.777,288.717,293.53,298.465,302.538,283.746953150,278.459859872,282.124205145,261.980765194,255.149906885,248.890797168,241.005564976,229.939289482,223.365131429,226.473065214
E09000028,E09000028,Southwark,Southwark,T,Per Capita Emissions (t) 2013,,,1/1/2013,4.892018920,510.187202691,505.745505981,498.916606601,500.967850261,454.673779075,486.069846454,430.902284688,461.913022082,444.231389757,369.867835322,Polygon,1732.733621094,1744.459838750,1706.632907473,1687.552416104,1500.032386997,1574.278314133,1401.378280300,1541.583149052,1460.096426840,1169.140609823,2991.34,937.716468409,959.247735631,924.648431433,923.726228936,789.381886565,838.551167774,728.760987054,849.083533665,791.892786683,572.251737962,1.082996844,1.006737266,0.943664294,0.877571714,0.826814472,0.766502738,0.709443582,0.647303822,0.607118971,0.547971325,105.139,261.811,267.553,272.626,276.973,281.12,283.777,288.717,293.53,298.465,302.538,283.746953150,278.459859872,282.124205145,261.980765194,255.149906885,248.890797168,241.005564976,229.939289482,223.365131429,226.473065214
E09000028,E09000028,Southwark,Southwark,T,Per Capita Emissions (t) 2012,,,1/1/2012,5.251875955,510.187202691,505.745505981,498.916606601,500.967850261,454.673779075,486.069846454,430.902284688,461.913022082,444.231389757,369.867835322,Polygon,1732.733621094,1744.459838750,1706.632907473,1687.552416104,1500.032386997,1574.278314133,1401.378280300,1541.583149052,1460.096426840,1169.140609823,2991.34,937.716468409,959.247735631,924.648431433,923.726228936,789.381886565,838.551167774,728.760987054,849.083533665,791.892786683,572.251737962,1.082996844,1.006737266,0.943664294,0.877571714,0.826814472,0.766502738,0.709443582,0.647303822,0.607118971,0.547971325,105.139,261.811,267.553,272.626,276.973,281.12,283.777,288.717,293.53,298.465,302.538,283.746953150,278.459859872,282.124205145,261.980765194,255.149906885,248.890797168,241.005564976,229.939289482,223.365131429,226.473065214
E09000028,E09000028,Southwark,Southwark,T,Per Capita Emissions (t) 2011,,,1/1/2011,4.853812835,510.187202691,505.745505981,498.916606601,500.967850261,454.673779075,486.069846454,430.902284688,461.913022082,444.231389757,369.867835322,Polygon,1732.733621094,1744.459838750,1706.632907473,1687.552416104,1500.032386997,1574.278314133,1401.378280300,1541.583149052,1460.096426840,1169.140609823,2991.34,937.716468409,959.247735631,924.648431433,923.726228936,789.381886565,838.551167774,728.760987054,849.083533665,791.892786683,572.251737962,1.082996844,1.006737266,0.943664294,0.877571714,0.826814472,0.766502738,0.709443582,0.647303822,0.607118971,0.547971325,105.139,261.811,267.553,272.626,276.973,281.12,283.777,288.717,293.53,298.465,302.538,283.746953150,278.459859872,282.124205145,261.980765194,255.149906885,248.890797168,241.005564976,229.939289482,223.365131429,226.473065214
E09000028,E09000028,Southwark,Southwark,T,Per Capita Emissions (t) 2010,,,1/1/2010,5.547589530,510.187202691,505.745505981,498.916606601,500.967850261,454.673779075,486.069846454,430.902284688,461.913022082,444.231389757,369.867835322,Polygon,1732.733621094,1744.459838750,1706.632907473,1687.552416104,1500.032386997,1574.278314133,1401.378280300,1541.583149052,1460.096426840,1169.140609823,2991.34,937.716468409,959.247735631,924.648431433,923.726228936,789.381886565,838.551167774,728.760987054,849.083533665,791.892786683,572.251737962,1.082996844,1.006737266,0.943664294,0.877571714,0.826814472,0.766502738,0.709443582,0.647303822,0.607118971,0.547971325,105.139,261.811,267.553,272.626,276.973,281.12,283.777,288.717,293.53,298.465,302.538,283.746953150,278.459859872,282.124205145,261.980765194,255.149906885,248.890797168,241.005564976,229.939289482,223.365131429,226.473065214
E09000028,E09000028,Southwark,Southwark,T,Per Capita Emissions (t) 2009,,,1/1/2009,5.335914866,510.187202691,505.745505981,498.916606601,500.967850261,454.673779075,486.069846454,430.902284688,461.913022082,444.231389757,369.867835322,Polygon,1732.733621094,1744.459838750,1706.632907473,1687.552416104,1500.032386997,1574.278314133,1401.378280300,1541.583149052,1460.096426840,1169.140609823,2991.34,937.716468409,959.247735631,924.648431433,923.726228936,789.381886565,838.551167774,728.760987054,849.083533665,791.892786683,572.251737962,1.082996844,1.006737266,0.943664294,0.877571714,0.826814472,0.766502738,0.709443582,0.647303822,0.607118971,0.547971325,105.139,261.811,267.553,272.626,276.973,281.12,283.777,288.717,293.53,298.465,302.538,283.746953150,278.459859872,282.124205145,261.980765194,255.149906885,248.890797168,241.005564976,229.939289482,223.365131429,226.473065214
E09000028,E09000028,Southwark,Southwark,T,Per Capita Emissions (t) 2008,,,1/1/2008,6.092840877,510.187202691,505.745505981,498.916606601,500.967850261,454.673779075,486.069846454,430.902284688,461.913022082,444.231389757,369.867835322,Polygon,1732.733621094,1744.459838750,1706.632907473,1687.552416104,1500.032386997,1574.278314133,1401.378280300,1541.583149052,1460.096426840,1169.140609823,2991.34,937.716468409,959.247735631,924.648431433,923.726228936,789.381886565,838.551167774,728.760987054,849.083533665,791.892786683,572.251737962,1.082996844,1.006737266,0.943664294,0.877571714,0.826814472,0.766502738,0.709443582,0.647303822,0.607118971,0.547971325,105.139,261.811,267.553,272.626,276.973,281.12,283.777,288.717,293.53,298.465,302.538,283.746953150,278.459859872,282.124205145,261.980765194,255.149906885,248.890797168,241.005564976,229.939289482,223.365131429,226.473065214
E09000028,E09000028,Southwark,Southwark,T,Per Capita Emissions (t) 2007,,,1/1/2007,6.259978533,510.187202691,505.745505981,498.916606601,500.967850261,454.673779075,486.069846454,430.902284688,461.913022082,444.231389757,369.867835322,Polygon,1732.733621094,1744.459838750,1706.632907473,1687.552416104,1500.032386997,1574.278314133,1401.378280300,1541.583149052,1460.096426840,1169.140609823,2991.34,937.716468409,959.247735631,924.648431433,923.726228936,789.381886565,838.551167774,728.760987054,849.083533665,791.892786683,572.251737962,1.082996844,1.006737266,0.943664294,0.877571714,0.826814472,0.766502738,0.709443582,0.647303822,0.607118971,0.547971325,105.139,261.811,267.553,272.626,276.973,281.12,283.777,288.717,293.53,298.465,302.538,283.746953150,278.459859872,282.124205145,261.980765194,255.149906885,248.890797168,241.005564976,229.939289482,223.365131429,226.473065214
E09000028,E09000028,Southwark,Southwark,T,Per Capita Emissions (t) 2006,,,1/1/2006,6.520053368,510.187202691,505.745505981,498.916606601,500.967850261,454.673779075,486.069846454,430.902284688,461.913022082,444.231389757,369.867835322,Polygon,1732.733621094,1744.459838750,1706.632907473,1687.552416104,1500.032386997,1574.278314133,1401.378280300,1541.583149052,1460.096426840,1169.140609823,2991.34,937.716468409,959.247735631,924.648431433,923.726228936,789.381886565,838.551167774,728.760987054,849.083533665,791.892786683,572.251737962,1.082996844,1.006737266,0.943664294,0.877571714,0.826814472,0.766502738,0.709443582,0.647303822,0.607118971,0.547971325,105.139,261.811,267.553,272.626,276.973,281.12,283.777,288.717,293.53,298.465,302.538,283.746953150,278.459859872,282.124205145,261.980765194,255.149906885,248.890797168,241.005564976,229.939289482,223.365131429,226.473065214
E09000028,E09000028,Southwark,Southwark,T,Per Capita Emissions (t) 2005,,,1/1/2005,6.618261345,510.187202691,505.745505981,498.916606601,500.967850261,454.673779075,486.069846454,430.902284688,461.913022082,444.231389757,369.867835322,Polygon,1732.733621094,1744.459838750,1706.632907473,1687.552416104,1500.032386997,1574.278314133,1401.378280300,1541.583149052,1460.096426840,1169.140609823,2991.34,937.716468409,959.247735631,924.648431433,923.726228936,789.381886565,838.551167774,728.760987054,849.083533665,791.892786683,572.251737962,1.082996844,1.006737266,0.943664294,0.877571714,0.826814472,0.766502738,0.709443582,0.647303822,0.607118971,0.547971325,105.139,261.811,267.553,272.626,276.973,281.12,283.777,288.717,293.53,298.465,302.538,283.746953150,278.459859872,282.124205145,261.980765194,255.149906885,248.890797168,241.005564976,229.939289482,223.365131429,226.473065214
E09000023,E09000023,Lewisham,Lewisham,T,Per Capita Emissions (t) 2014,,,1/1/2014,2.826196682,574.999610699,565.713281437,549.673851484,553.973179098,498.180521884,532.514333069,466.252720326,503.043320507,489.208681272,407.217121529,Polygon,1169.173412822,1156.272956019,1127.955384097,1076.942699939,986.783339190,1028.293474375,933.537054549,973.260982854,935.470942687,825.060076107,3531.706,310.831011176,313.049380064,302.130538463,259.879203032,235.059397521,246.925992568,225.574229408,234.921951943,219.483655541,190.185373692,1.355664724,1.257518891,1.177931357,1.093269170,1.030396532,0.953476391,0.880636877,0.799797510,0.750568116,0.673132498,16.795,254.93,257.976,261.188,266.508,270.418,272.525,276.938,281.556,286.18,291.933,281.987126222,276.252775627,274.973062794,261.997048639,252.513023254,247.899672347,240.829467938,234.495912894,226.028037758,226.984448388
